,artists,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,key,mode,count,genres,filtered_genre
18719,Pedro Aznar,0.0128,0.6679999999999999,255267.0,0.757,2.1600000000000007e-05,0.0509,-11.553,0.0405,122.293,0.912,58.0,9,1,2,"['argentine rock', 'cantautor', 'latin alternative', 'latin rock', 'nueva cancion', 'rock en espanol', 'rock nacional']",Rock
18720,Pedro Capó,0.4224285714285715,0.6234285714285714,211386.0,0.6604285714285715,2.02e-06,0.2581142857142857,-5.3585714285714285,0.0438857142857142,162.05985714285714,0.7181428571428571,67.42857142857143,2,1,7,"['latin', 'latin pop', 'puerto rican pop']",Pop
18729,Pedro Suárez-Vértiz,0.1949,0.595,239300.0,0.934,0.0002455,0.2125,-7.694,0.06425,170.92149999999995,0.866,53.0,9,1,4,"['peruvian rock', 'pop peruano']",Pop
18730,Pedro The Lion,0.625,0.765,242432.0,0.537,0.182,0.114,-11.547,0.0382,104.75,0.281,35.0,2,1,2,"['dreamo', 'emo', 'emo punk', 'indie pop', 'indie rock', 'melancholia', 'slow core']",Indie
18732,Pee Wee Crayton,0.265,0.619,173000.0,0.8390000000000001,0.0036299999999999,0.0789,-10.204,0.416,162.385,0.743,26.0,9,1,2,"['blues', 'rhythm and blues', 'texas blues']",R&B
18736,Peedi Crakk,0.0974,0.768,236707.0,0.968,0.0,0.139,-2.798,0.36,99.847,0.6759999999999999,47.0,6,1,2,"['battle rap', 'philly rap']",Rap
18737,Peedi Peedi,0.00735,0.6679999999999999,232227.0,0.633,0.0,0.107,-6.905,0.133,96.348,0.6859999999999999,43.0,1,1,2,"['battle rap', 'philly rap']",Rap
18741,Pegboard Nerds,0.001529,0.6357499999999999,273901.25,0.90325,0.034509075,0.11645,-4.8935,0.121525,129.02800000000002,0.3002,55.0,9,0,4,"['bass trap', 'brostep', 'catstep', 'complextro', 'danish electronic', 'edm', 'electro house', 'gaming edm', 'glitch']",EDM
18743,Peggy Lee,0.8086089743589735,0.5808653846153852,166680.72115384616,0.232966346153846,0.0175849071794871,0.1762663461538461,-13.531250000000009,0.0514618589743589,115.57773717948706,0.5144724358974362,18.95192307692308,7,1,312,"['adult standards', 'lounge', 'soul', 'swing', 'torch song', 'vocal jazz']",Jazz
18744,Peggy March,0.8390000000000001,0.637,133000.0,0.368,0.0,0.458,-10.869000000000002,0.03315,125.7545,0.7795,19.0,2,1,4,['brill building pop'],Pop
18749,Pell,0.00288,0.589,215474.0,0.934,0.0,0.0918,-1.432,0.121,136.922,0.586,57.0,0,1,2,"['deep underground hip hop', 'indie pop rap', 'underground hip hop']",Hip-hop
18753,Pendulum,0.000395217,0.4296,318898.05,0.9169,0.213114,0.3291000000000001,-4.587549999999999,0.066785,169.41150000000005,0.2354,55.45,5,0,20,"['australian dance', 'drum and bass', 'edm']",EDM
18755,Penetration,0.006,0.46,176227.0,0.765,2.14e-06,0.111,-13.655,0.179,167.764,0.196,36.0,2,1,2,"['pub rock', 'punk']",Rock
18756,Penguin Cafe Orchestra,0.9214444444444444,0.4672222222222222,277605.7777777777,0.24684,0.8561111111111109,0.1479777777777777,-17.846777777777774,0.0411888888888889,129.83733333333333,0.4655444444444444,36.0,2,1,18,"['bow pop', 'compositional ambient']",Pop
18757,Penguin Prison,0.119,0.945,197467.0,0.546,0.000519,0.121,-6.109,0.0519,120.004,0.962,49.0,8,1,2,"['alternative dance', 'chillwave', 'electropop', 'indie pop', 'indie poptimism', 'indietronica', 'nu disco', 'shimmer pop', 'vapor soul']",EDM
18759,Penny Tai,0.303,0.3279999999999999,242440.0,0.32,0.0,0.259,-10.292,0.0378,147.99,0.2,54.0,5,1,2,"['c-pop', 'chinese indie', 'classic mandopop', 'malaysian mandopop', 'mandopop']",Indie
18761,Penny and Sparrow,0.5503333333333333,0.5163333333333333,224951.0,0.373,0.0050818,0.1196666666666666,-10.919,0.0267666666666666,85.58866666666667,0.2333333333333333,47.66666666666666,5,1,3,"['acoustic pop', 'indie anthem-folk', 'indie folk', 'indiecoustica', 'neo mellow', 'new americana', 'stomp and holler']",Indie
18762,Pennywise,0.01268094,0.3480499999999998,167643.4,0.96095,0.021015131,0.2902150000000001,-4.376900000000001,0.1346099999999999,131.83929999999995,0.5102499999999999,43.25,0,1,40,"['melodic hardcore', 'punk', 'skate punk', 'socal pop punk']",Pop
18763,Pentagram,0.0494,0.4679999999999999,190000.0,0.8290000000000001,0.0737,0.258,-8.667,0.0448,152.25,0.604,34.0,11,1,2,"['doom metal', 'sludge metal']",Metal
18764,Pentangle,0.5606,0.4750000000000001,304378.8,0.3613999999999999,0.189115568,0.2363199999999999,-16.1938,0.03354,116.438,0.5656000000000001,32.0,7,0,10,"['british folk', 'folk', 'folk rock', 'psychedelic folk', 'psychedelic rock', 'traditional folk']",Rock
18767,People Under The Stairs,0.1706909090909091,0.8255454545454545,265935.63636363635,0.7272727272727273,0.0019475454545454,0.1700181818181818,-7.5008181818181825,0.2318181818181818,91.65772727272726,0.6068181818181818,48.72727272727273,1,1,11,"['alternative hip hop', 'hip hop', 'jazz rap', 'turntablism']",Hip-hop
18769,Pep Love,0.00516,0.815,214733.0,0.56,0.0265,0.321,-11.386,0.258,99.579,0.384,35.0,10,0,2,['underground rap'],Rap
18772,Pepe Blanco,0.9236666666666664,0.4668333333333334,167261.66666666663,0.341,0.0015286333333333,0.1446833333333333,-6.572833333333333,0.0390333333333333,103.69383333333332,0.6281666666666667,4.333333333333333,11,1,6,"['copla', 'spanish classical']",Classical
18773,Pepe Quintana,0.348,0.775,308454.0,0.6709999999999999,0.0,0.1159999999999999,-7.27,0.314,124.009,0.327,60.0,2,1,1,"['perreo', 'reggaeton', 'reggaeton flow', 'trap latino']",Rap
18774,Pepe Romero,0.9495,0.3015,451161.5,0.0591,0.871,0.105,-26.8295,0.0487,125.935,0.20805,38.5,11,0,2,"['classical guitar', 'classical performance']",Classical
18777,Pepper,0.0785233333333333,0.6944761904761902,218917.4285714285,0.5882857142857145,0.0007885657142857,0.185595238095238,-6.705428571428572,0.0785857142857142,109.0664761904762,0.6709047619047621,46.85714285714285,9,1,42,"['alternative rock', 'funk metal', 'funk rock', 'permanent wave', 'post-grunge', 'rock']",Metal
18778,Pepper Adams,0.8460000000000001,0.5376666666666667,559173.0,0.2553333333333333,0.31108,0.2333666666666667,-16.003666666666664,0.0481333333333333,104.22033333333331,0.511,5.666666666666668,7,1,6,"['bebop', 'cool jazz', 'hard bop', 'jazz saxophone']",Jazz
18780,Peppermint Rainbow,0.215,0.266,208027.0,0.75,2.61e-06,0.281,-7.007999999999999,0.0657,132.221,0.1969999999999999,25.0,3,1,2,['sunshine pop'],Pop
18785,Percy Heath,0.8516363636363639,0.6007272727272727,343660.7272727273,0.3212454545454545,0.2995263636363636,0.1465454545454545,-13.052818181818186,0.0409636363636363,99.27509090909092,0.5791818181818181,22.272727272727277,5,1,11,['jazz double bass'],Jazz
18786,Percy Mayfield,0.907,0.6070000000000001,168813.5,0.2665,0.0125078,0.2269999999999999,-10.413999999999998,0.0807,101.321,0.6890000000000001,1.0,7,1,4,"['jazz blues', 'rhythm and blues']",Jazz
18787,Percy P,0.1119999999999999,0.841,242600.0,0.802,8.63e-06,0.528,-6.2360000000000015,0.239,112.669,0.7,51.0,6,0,1,"['brill building pop', 'soul', 'southern soul']",Pop
18788,Percy Sledge,0.4496333333333334,0.5259696969696971,174383.75757575757,0.2729696969696969,0.0076966375757575,0.1751242424242424,-13.34548484848485,0.0320696969696969,110.21960606060608,0.458090909090909,28.84848484848485,11,1,66,"['brill building pop', 'soul', 'southern soul']",Pop
18789,Perdidos De Sinaloa,0.5660000000000001,0.672,219077.0,0.408,3.59e-06,0.0766,-5.98,0.0272,99.989,0.858,62.0,2,1,2,"['corridos tumbados', 'regional mexican pop']",Pop
18792,Pere Ubu,0.0579266666666666,0.3580000000000001,197533.33333333328,0.685,0.2233666666666666,0.3403333333333334,-9.228333333333332,0.0506666666666666,150.78966666666662,0.46,27.66666666666667,9,1,6,"['alternative rock', 'art punk', 'art rock', 'dance rock', 'dance-punk', 'experimental', 'experimental rock', 'gbvfi', 'industrial', 'industrial rock', 'lo-fi', 'post-hardcore', 'post-punk', 'protopunk', 'psychedelic rock', 'punk blues', 'zolo']",EDM
18796,Perfect,0.2904333333333333,0.6086666666666667,296946.66666666674,0.4743333333333333,0.00095,0.1666666666666666,-9.933666666666666,0.0348999999999999,124.301,0.5209999999999999,49.33333333333334,2,1,6,"['alternative metal', 'alternative rock', 'modern rock', 'nu metal', 'post-grunge', 'rap rock', 'rock', 'supergroup']",Metal
18800,Perfume Genius,0.496,0.4326666666666667,185406.33333333328,0.3976666666666666,0.0149402,0.1575666666666666,-7.735333333333334,0.0329666666666666,137.28633333333337,0.302,58.66666666666666,1,1,6,"['art pop', 'chamber pop', 'chillwave', 'electropop', 'experimental pop', 'freak folk', 'indie pop', 'indie rock', 'indietronica', 'seattle indie']",Indie
18801,Periphery,7.73e-06,0.424,248800.0,0.976,7.97e-06,0.56,-5.08,0.131,89.759,0.209,45.0,0,1,2,"['djent', 'melodic metalcore', 'progressive metal', 'progressive metalcore']",Metal
18805,Perrey and Kingsley,0.312,0.721,147000.0,0.6509999999999999,0.00807,0.0535,-14.59,0.0376,92.506,0.929,21.0,5,1,2,"['exotica', 'lounge', 'moog', 'vintage french electronic', 'zolo']",EDM
18806,Perry Como,0.8430454545454544,0.4396060606060605,175062.80303030304,0.2477030303030304,0.080917976060606,0.1994151515151515,-14.765621212121214,0.0455075757575757,105.23868181818182,0.4029121212121214,32.42424242424242,8,1,66,"['adult standards', 'brill building pop', 'easy listening', 'lounge', 'vocal jazz']",Jazz
18810,Pescado Rabioso,0.3786714285714285,0.5044285714285713,253845.8571428572,0.2610571428571429,0.0444666242857142,0.2570571428571428,-14.919571428571428,0.0409428571428571,94.85642857142858,0.2944285714285715,51.42857142857143,9,1,14,"['argentine indie', 'argentine rock', 'latin alternative', 'latin rock', 'rock en espanol', 'rock nacional']",Indie
18812,Pestilence,3.950000000000001e-05,0.306,279093.0,0.989,0.00041,0.27,-5.087,0.109,103.006,0.134,37.0,2,1,2,"['brutal death metal', 'death metal', 'deathrash', 'dutch death metal', 'dutch metal', 'metal', 'old school thrash', 'technical death metal']",Metal
18813,Pet Shop Boys,0.0893552394366197,0.6259014084507041,319497.8732394366,0.8551408450704227,0.1168864340845071,0.2258704225352113,-6.488267605633802,0.0409281690140845,119.19721126760568,0.6191746478873238,42.85915492957745,0,1,71,"['art pop', 'dance pop', 'dance rock', 'europop', 'new romantic', 'new wave', 'new wave pop', 'permanent wave', 'synthpop']",EDM
18814,Pet Symmetry,0.00108,0.552,168834.0,0.94,0.0,0.165,-5.152,0.13,145.055,0.743,47.0,1,0,2,"['alternative emo', 'anthem emo', 'chicago indie', 'emo', 'indie punk', 'midwest emo']",Indie
18815,"Pete ""El Conde"" Rodriguez",0.7184615384615383,0.653076923076923,286916.42307692306,0.5876538461538461,0.0032095842307692,0.1854307692307692,-6.922576923076923,0.0416730769230769,112.17526923076922,0.8634615384615386,32.42307692307692,5,1,26,"['boogaloo', 'latin jazz', 'salsa', 'salsa international', 'salsa puertorriquena']",Jazz
18820,Pete Droge,0.00357,0.419,214333.0,0.7340000000000001,2.32e-05,0.243,-7.841,0.0294,130.783,0.7290000000000001,36.0,7,1,2,['deep acoustic pop'],Pop
18821,Pete Fountain,0.509090909090909,0.5729999999999998,152307.45454545456,0.3660363636363636,0.2613628181818181,0.1368454545454545,-15.603818181818184,0.0438181818181818,115.68227272727268,0.7121818181818181,10.090909090909092,5,1,22,"['dixieland', 'jazz clarinet', 'new orleans jazz']",Jazz
18825,Pete La Roca,0.93,0.265,332133.0,0.138,0.0932,0.0973,-15.507,0.036,57.782,0.162,37.0,5,0,2,"['avant-garde jazz', 'bebop', 'contemporary post-bop', 'free jazz', 'hard bop', 'jazz drums', 'soul jazz']",Jazz
18827,Pete Rock,0.1769885714285714,0.7171428571428571,303706.0,0.6479999999999999,0.3492977071428571,0.1792714285714285,-8.668999999999999,0.1583571428571428,124.56564285714283,0.7459285714285714,41.642857142857146,10,1,14,"['alternative hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'jazz boom bap', 'jazz rap']",Hip-hop
18828,Pete Rock & C.L. Smooth,0.1491375,0.7260000000000002,294209.875,0.667875,0.0094783199999999,0.192325,-10.2715,0.205375,98.21287500000004,0.6396250000000001,42.125,6,1,16,"['alternative hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'jazz rap', 'rap', 'turntablism']",Hip-hop
18830,Pete Rodriguez,0.6915555555555556,0.5742222222222222,289736.44444444444,0.7008888888888891,0.1100073333333333,0.2621888888888889,-5.955555555555558,0.0392111111111111,122.26755555555556,0.7414444444444446,32.44444444444444,7,1,18,"['boogaloo', 'latin jazz', 'salsa', 'salsa international', 'salsa puertorriquena']",Jazz
18832,Pete Seeger,0.9303311688311688,0.5660844155844155,138454.44155844155,0.1949636363636363,0.0534802496103896,0.1816012987012988,-17.947909090909082,0.1030272727272727,108.72075974025978,0.5545194805194805,10.675324675324676,9,1,154,"['american folk revival', 'appalachian folk', 'banjo', 'folk', 'folk rock', 'old-time', 'traditional folk']",Oldies
18835,Pete Shelley,0.00121,0.603,275840.0,0.872,4.69e-06,0.754,-7.358,0.0577,132.82,0.6859999999999999,46.0,2,1,2,"['dance rock', 'new romantic', 'new wave', 'synthpop']",EDM
18837,Pete Townshend,0.3380017391304348,0.5621956521739131,267166.3260869565,0.6364565217391305,0.0925752239130435,0.1466586956521739,-10.846586956521742,0.0477521739130434,124.845652173913,0.5193913043478259,29.97826086956522,7,1,46,"['album rock', 'art rock', 'classic rock', 'country rock', 'folk rock', 'mellow gold', 'power pop', 'pub rock', 'rock', 'roots rock', 'singer-songwriter', 'soft rock', 'symphonic rock']",Country
18838,Pete Yorn,0.0954333333333333,0.519,237813.66666666663,0.855,0.0146933333333333,0.2013666666666667,-5.9979999999999976,0.0429999999999999,127.853,0.6786666666666666,34.0,7,1,6,"['neo mellow', 'new jersey indie', 'pop rock']",Indie
18839,Peter Allen,0.486,0.5745,221567.0,0.7095,0.003876955,0.5890000000000001,-6.979000000000001,0.08425,139.697,0.7479999999999999,30.0,5,1,4,['australian rock'],Rock
18841,Peter And Gordon,0.428,0.5455,153073.5,0.6379999999999999,6.45e-06,0.26,-9.1045,0.0441,120.9655,0.8245,44.0,1,1,4,"['beatlesque', 'brill building pop', 'british blues', 'british invasion', 'bubblegum pop', 'folk rock', 'merseybeat']",Pop
18843,Peter Bjorn and John,0.0609739999999999,0.6843999999999999,281891.2,0.8058,0.0817714,0.2208,-4.76,0.04678,126.6016,0.7424,47.8,2,1,10,"['alternative dance', 'baroque pop', 'dance-punk', 'indie pop', 'indie rock', 'indietronica', 'modern rock', 'new rave', 'swedish alternative rock', 'swedish indie pop']",EDM
18844,Peter Bradley Adams,0.732,0.602,251453.0,0.52,0.221,0.0982,-10.831,0.0279999999999999,151.912,0.523,49.0,3,1,2,"['acoustic pop', 'indie folk', 'indiecoustica', 'neo mellow', 'new americana', 'stomp and holler']",Indie
18845,Peter Broderick,0.956,0.252,240507.0,0.0516,0.928,0.102,-21.321,0.0313,79.857,0.0299,51.0,5,1,2,"['ambient', 'compositional ambient', 'drone', 'focus', 'neo-classical']",Classical
18848,Peter Cetera,0.2941142857142857,0.6103928571428572,255443.75,0.5095357142857143,0.0016728521428571,0.1553785714285714,-11.320857142857143,0.0313142857142857,127.5069642857143,0.4139642857142857,47.0,0,1,28,"['adult standards', 'mellow gold', 'new wave pop', 'soft rock']",Pop
18851,Peter Criss,0.1855,0.648,232320.0,0.642,7.852500000000001e-05,0.0817,-8.546,0.03005,128.2785,0.6945,33.0,6,1,4,"['glam metal', 'hard rock', 'rock drums']",Metal
18852,Peter Damm,0.993,0.209,287000.0,0.0154,0.941,0.0957,-26.938,0.0433,68.312,0.12,40.0,8,1,1,['classical horn'],Classical
18856,Peter Erskine,0.9006666666666666,0.18,439951.0,0.0615666666666666,0.8716666666666667,0.0703666666666666,-29.972,0.0379666666666666,87.54799999999999,0.1102666666666666,46.66666666666666,8,0,3,"['contemporary jazz', 'contemporary post-bop', 'ecm-style jazz', 'jazz drums', 'jazz fusion']",Jazz
18857,Peter Frampton,0.1708041315789474,0.5199473684210524,321065.35526315786,0.7105,0.0572014318421052,0.5789894736842105,-7.18623684210526,0.0370684210526316,110.4290131578947,0.4968552631578949,33.94736842105263,2,1,76,"['album rock', 'art rock', 'blues rock', 'british blues', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'roots rock', 'soft rock', 'symphonic rock']",Country
18859,Peter Gabriel,0.3222804411764706,0.567955882352941,322615.7058823529,0.5520882352941179,0.0684079958823529,0.243264705882353,-11.213117647058825,0.0543749999999999,113.2249705882352,0.4326147058823529,30.176470588235286,1,1,136,"['album rock', 'art pop', 'art rock', 'classic rock', 'dance rock', 'mellow gold', 'permanent wave', 'rock', 'soft rock', 'symphonic rock']",EDM
18862,Peter Green,0.2655124999999999,0.63825,292630.0,0.32325,0.3912167375,0.1367125,-18.364125,0.0435125,99.72587499999996,0.7331249999999998,39.0,4,0,16,"['blues', 'blues rock', 'british blues', 'classic rock', 'electric blues', 'modern blues', 'roots rock']",Rock
18864,Peter Gunz,0.0877666666666666,0.8079999999999999,308320.0,0.5803333333333333,2.18e-06,0.2470666666666667,-7.346333333333333,0.2844,96.67366666666663,0.6573333333333333,38.66666666666666,1,1,6,['bronx hip hop'],Hip-hop
18865,Peter Hammill,0.000299,0.418,213610.0,0.789,0.3,0.119,-9.588,0.0744,131.165,0.363,33.0,2,1,2,"['art rock', 'canterbury scene', 'experimental', 'italian progressive rock', 'progressive rock', 'protopunk', 'symphonic rock']",Rock
18869,Peter Hurford,0.871,0.223,469053.0,0.2269999999999999,0.8909999999999999,0.063,-17.695,0.0343,103.618,0.127,46.0,0,1,1,['classical organ'],Classical
18870,Peter Ivers,0.8909999999999999,0.5760000000000001,200773.0,0.284,4.21e-06,0.133,-10.041,0.121,199.988,0.5579999999999999,36.0,8,1,2,['psychedelic folk rock'],Rock
18878,Peter Maffay,0.15,0.493,298093.0,0.4529999999999999,0.00435,0.4270000000000001,-11.99,0.0265,94.021,0.461,53.0,11,1,2,"['classic schlager', 'german pop', 'german rock', 'schlager']",Pop
18879,Peter Manos,0.745,0.499,214533.0,0.181,0.00123,0.106,-15.359000000000002,0.0429,111.956,0.0747,71.0,9,0,2,['indie cafe pop'],Indie
18882,Peter Maxwell Davies,0.78025,0.3195,529796.5,0.033175,0.34594,0.0881,-27.02475,0.04705,98.893,0.06545,9.25,2,1,4,"['british contemporary classical', 'contemporary classical']",Classical
18887,Peter Murphy,0.2509083333333333,0.5984999999999999,304179.83333333326,0.5058333333333332,0.0010480533333333,0.1656666666666666,-14.253999999999998,0.0322166666666666,131.50050000000002,0.6606666666666667,42.5,11,0,12,"['dance rock', 'dark wave', 'gothic rock', 'new romantic', 'new wave', 'post-punk']",EDM
18894,Peter Phippen,0.995,0.204,248773.0,0.02725,0.8234999999999999,0.105,-26.3105,0.0554,104.855,0.03855,42.5,10,1,4,"['eau claire indie', 'native american', 'native american flute']",Indie
18897,Peter Rowan,0.604,0.4320000000000001,361227.0,0.433,0.0,0.0116,-11.175999999999998,0.0345,97.257,0.713,35.0,7,1,2,"['appalachian folk', 'bluegrass', 'old-time', 'progressive bluegrass', 'traditional folk']",Oldies
